"RuleName","Severity","ScriptName","Line","Message"
"PSAvoidUsingWriteHost","Warning","Test-SyntaxFix.ps1","78","File 'Test-SyntaxFix.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-SyntaxFix.ps1","82","File 'Test-SyntaxFix.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-SyntaxFix.ps1","87","File 'Test-SyntaxFix.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-SyntaxFix.ps1","88","File 'Test-SyntaxFix.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-SyntaxFix.ps1","91","File 'Test-SyntaxFix.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-SyntaxFix.ps1","95","File 'Test-SyntaxFix.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-SyntaxFix.ps1","96","File 'Test-SyntaxFix.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-SyntaxFix.ps1","97","File 'Test-SyntaxFix.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-SyntaxFix.ps1","98","File 'Test-SyntaxFix.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-SyntaxFix.ps1","99","File 'Test-SyntaxFix.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-SyntaxFix.ps1","100","File 'Test-SyntaxFix.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSUseBOMForUnicodeEncodedFile","Warning","Test-SyntaxFix.ps1",,"Missing BOM encoding for non-ASCII encoded file 'Test-SyntaxFix.ps1'"
"PSAvoidUsingWriteHost","Warning","Test-TestModeEarlyStopReal.ps1","20","File 'Test-TestModeEarlyStopReal.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeEarlyStopReal.ps1","21","File 'Test-TestModeEarlyStopReal.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeEarlyStopReal.ps1","26","File 'Test-TestModeEarlyStopReal.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeEarlyStopReal.ps1","40","File 'Test-TestModeEarlyStopReal.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeEarlyStopReal.ps1","44","File 'Test-TestModeEarlyStopReal.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeEarlyStopReal.ps1","48","File 'Test-TestModeEarlyStopReal.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeEarlyStopReal.ps1","52","File 'Test-TestModeEarlyStopReal.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeEarlyStopReal.ps1","58","File 'Test-TestModeEarlyStopReal.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeEarlyStopReal.ps1","62","File 'Test-TestModeEarlyStopReal.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeEarlyStopReal.ps1","66","File 'Test-TestModeEarlyStopReal.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeEarlyStopReal.ps1","70","File 'Test-TestModeEarlyStopReal.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeEarlyStopReal.ps1","73","File 'Test-TestModeEarlyStopReal.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeEarlyStopReal.ps1","77","File 'Test-TestModeEarlyStopReal.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeEarlyStopReal.ps1","81","File 'Test-TestModeEarlyStopReal.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeEarlyStopReal.ps1","87","File 'Test-TestModeEarlyStopReal.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeEarlyStopReal.ps1","91","File 'Test-TestModeEarlyStopReal.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeEarlyStopReal.ps1","95","File 'Test-TestModeEarlyStopReal.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeEarlyStopReal.ps1","98","File 'Test-TestModeEarlyStopReal.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeEarlyStopReal.ps1","102","File 'Test-TestModeEarlyStopReal.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeEarlyStopReal.ps1","106","File 'Test-TestModeEarlyStopReal.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeEarlyStopReal.ps1","112","File 'Test-TestModeEarlyStopReal.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeEarlyStopReal.ps1","116","File 'Test-TestModeEarlyStopReal.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeEarlyStopReal.ps1","119","File 'Test-TestModeEarlyStopReal.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeEarlyStopReal.ps1","123","File 'Test-TestModeEarlyStopReal.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeEarlyStopReal.ps1","127","File 'Test-TestModeEarlyStopReal.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeEarlyStopReal.ps1","133","File 'Test-TestModeEarlyStopReal.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeEarlyStopReal.ps1","137","File 'Test-TestModeEarlyStopReal.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeEarlyStopReal.ps1","140","File 'Test-TestModeEarlyStopReal.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeEarlyStopReal.ps1","144","File 'Test-TestModeEarlyStopReal.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeEarlyStopReal.ps1","148","File 'Test-TestModeEarlyStopReal.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeEarlyStopReal.ps1","154","File 'Test-TestModeEarlyStopReal.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeEarlyStopReal.ps1","158","File 'Test-TestModeEarlyStopReal.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeEarlyStopReal.ps1","161","File 'Test-TestModeEarlyStopReal.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeEarlyStopReal.ps1","165","File 'Test-TestModeEarlyStopReal.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeEarlyStopReal.ps1","169","File 'Test-TestModeEarlyStopReal.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeEarlyStopReal.ps1","170","File 'Test-TestModeEarlyStopReal.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeEarlyStopReal.ps1","178","File 'Test-TestModeEarlyStopReal.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeEarlyStopReal.ps1","181","File 'Test-TestModeEarlyStopReal.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeEarlyStopReal.ps1","184","File 'Test-TestModeEarlyStopReal.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeEarlyStopReal.ps1","185","File 'Test-TestModeEarlyStopReal.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeEarlyStopReal.ps1","187","File 'Test-TestModeEarlyStopReal.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeEarlyStopReal.ps1","190","File 'Test-TestModeEarlyStopReal.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeEarlyStopReal.ps1","191","File 'Test-TestModeEarlyStopReal.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeEarlyStopReal.ps1","192","File 'Test-TestModeEarlyStopReal.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeEarlyStopReal.ps1","193","File 'Test-TestModeEarlyStopReal.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeEarlyStopReal.ps1","194","File 'Test-TestModeEarlyStopReal.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeEarlyStopReal.ps1","195","File 'Test-TestModeEarlyStopReal.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSUseBOMForUnicodeEncodedFile","Warning","Test-TestModeEarlyStopReal.ps1",,"Missing BOM encoding for non-ASCII encoded file 'Test-TestModeEarlyStopReal.ps1'"
"PSAvoidUsingWriteHost","Warning","Test-TestModeSubscriptionLimit.ps1","13","File 'Test-TestModeSubscriptionLimit.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeSubscriptionLimit.ps1","14","File 'Test-TestModeSubscriptionLimit.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeSubscriptionLimit.ps1","19","File 'Test-TestModeSubscriptionLimit.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeSubscriptionLimit.ps1","33","File 'Test-TestModeSubscriptionLimit.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeSubscriptionLimit.ps1","38","File 'Test-TestModeSubscriptionLimit.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeSubscriptionLimit.ps1","41","File 'Test-TestModeSubscriptionLimit.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeSubscriptionLimit.ps1","44","File 'Test-TestModeSubscriptionLimit.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeSubscriptionLimit.ps1","48","File 'Test-TestModeSubscriptionLimit.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeSubscriptionLimit.ps1","55","File 'Test-TestModeSubscriptionLimit.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeSubscriptionLimit.ps1","59","File 'Test-TestModeSubscriptionLimit.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeSubscriptionLimit.ps1","63","File 'Test-TestModeSubscriptionLimit.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeSubscriptionLimit.ps1","66","File 'Test-TestModeSubscriptionLimit.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeSubscriptionLimit.ps1","69","File 'Test-TestModeSubscriptionLimit.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeSubscriptionLimit.ps1","72","File 'Test-TestModeSubscriptionLimit.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeSubscriptionLimit.ps1","76","File 'Test-TestModeSubscriptionLimit.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeSubscriptionLimit.ps1","83","File 'Test-TestModeSubscriptionLimit.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeSubscriptionLimit.ps1","87","File 'Test-TestModeSubscriptionLimit.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeSubscriptionLimit.ps1","91","File 'Test-TestModeSubscriptionLimit.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeSubscriptionLimit.ps1","94","File 'Test-TestModeSubscriptionLimit.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeSubscriptionLimit.ps1","97","File 'Test-TestModeSubscriptionLimit.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeSubscriptionLimit.ps1","100","File 'Test-TestModeSubscriptionLimit.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeSubscriptionLimit.ps1","104","File 'Test-TestModeSubscriptionLimit.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeSubscriptionLimit.ps1","111","File 'Test-TestModeSubscriptionLimit.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeSubscriptionLimit.ps1","115","File 'Test-TestModeSubscriptionLimit.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeSubscriptionLimit.ps1","119","File 'Test-TestModeSubscriptionLimit.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeSubscriptionLimit.ps1","122","File 'Test-TestModeSubscriptionLimit.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeSubscriptionLimit.ps1","125","File 'Test-TestModeSubscriptionLimit.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeSubscriptionLimit.ps1","128","File 'Test-TestModeSubscriptionLimit.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Test-TestModeSubscriptionLimit.ps1","132","File 'Test-TestModeSubscriptionLimit.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
